,Unnamed: 0,session,text,audio,speaker_id,duration
2915,2915,M02-Session1-arrayMic-0220,FEAR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0220.wav,M02,1.2
2916,2916,M02-Session1-arrayMic-0221,BACK,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0221.wav,M02,1.2
2917,2917,M02-Session1-arrayMic-0222,ONE VALIDATED ACTS OF SCHOOL DISTRICTS,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0222.wav,M02,7.65
2918,2918,M02-Session1-arrayMic-0223,MERE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0223.wav,M02,1.65
2919,2919,M02-Session1-arrayMic-0224,FATE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0224.wav,M02,1.05
2920,2920,M02-Session1-arrayMic-0225,BAT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0225.wav,M02,1.35
2921,2921,M02-Session1-arrayMic-0226,MOTHER SEWS YELLOW GINGHAM APRONS,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0226.wav,M02,6.45
2922,2922,M02-Session1-arrayMic-0227,MUCH,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0227.wav,M02,1.5
2923,2923,M02-Session1-arrayMic-0228,KNOW,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0228.wav,M02,1.2
2925,2925,M02-Session1-arrayMic-0231,ROCK,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0231.wav,M02,1.5
2926,2926,M02-Session1-arrayMic-0232,JANE MAY EARN MORE MONEY BY WORKING HARD,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0232.wav,M02,6.15
2927,2927,M02-Session1-arrayMic-0233,SIGH,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0233.wav,M02,1.8
2928,2928,M02-Session1-arrayMic-0234,TROOP,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0234.wav,M02,1.35
2929,2929,M02-Session1-arrayMic-0235,ROOT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0235.wav,M02,1.2
2930,2930,M02-Session1-arrayMic-0236,I SCRUBBED THE FLOORS THOROUGHLY,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0236.wav,M02,4.5
2931,2931,M02-Session1-arrayMic-0237,THIGH,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0237.wav,M02,1.65
2932,2932,M02-Session1-arrayMic-0238,THE TRAIN APPROACHED THE DEPOT SLOWLY,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0238.wav,M02,4.95
2933,2933,M02-Session1-arrayMic-0239,DEER,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0239.wav,M02,1.8
2934,2934,M02-Session1-arrayMic-0240,EXPLORE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0240.wav,M02,2.25
2935,2935,M02-Session1-headMic-0006,GROW,/content/downloads/Torgo/M02/Session1/wav_headMic/0006.wav,M02,1.9221875
2936,2936,M02-Session1-headMic-0007,FEED,/content/downloads/Torgo/M02/Session1/wav_headMic/0007.wav,M02,2.266
2937,2937,M02-Session1-headMic-0008,ALPHA,/content/downloads/Torgo/M02/Session1/wav_headMic/0008.wav,M02,1.7034375
2938,2938,M02-Session1-headMic-0009,PAT,/content/downloads/Torgo/M02/Session1/wav_headMic/0009.wav,M02,1.937875
2939,2939,M02-Session1-headMic-0010,FARM,/content/downloads/Torgo/M02/Session1/wav_headMic/0010.wav,M02,2.125375
2940,2940,M02-Session1-headMic-0012,SIP,/content/downloads/Torgo/M02/Session1/wav_headMic/0012.wav,M02,2.125375
2941,2941,M02-Session1-headMic-0014,DAGGER,/content/downloads/Torgo/M02/Session1/wav_headMic/0014.wav,M02,1.937875
2942,2942,M02-Session1-headMic-0015,RAIN,/content/downloads/Torgo/M02/Session1/wav_headMic/0015.wav,M02,2.17225
2943,2943,M02-Session1-headMic-0016,FAIR,/content/downloads/Torgo/M02/Session1/wav_headMic/0016.wav,M02,1.85975
2944,2944,M02-Session1-headMic-0017,FEET,/content/downloads/Torgo/M02/Session1/wav_headMic/0017.wav,M02,1.6409375
2945,2945,M02-Session1-headMic-0018,SHIP,/content/downloads/Torgo/M02/Session1/wav_headMic/0018.wav,M02,2.672375
2946,2946,M02-Session1-headMic-0019,PARK,/content/downloads/Torgo/M02/Session1/wav_headMic/0019.wav,M02,1.9439375
2947,2947,M02-Session1-headMic-0020,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE,/content/downloads/Torgo/M02/Session1/wav_headMic/0020.wav,M02,7.9906875
2948,2948,M02-Session1-headMic-0021,BUBBLE,/content/downloads/Torgo/M02/Session1/wav_headMic/0021.wav,M02,1.924375
2949,2949,M02-Session1-headMic-0022,BIT,/content/downloads/Torgo/M02/Session1/wav_headMic/0022.wav,M02,3.2138125
2950,2950,M02-Session1-headMic-0023,WELL HE IS NEARLY NINETY-THREE YEARS OLD,/content/downloads/Torgo/M02/Session1/wav_headMic/0023.wav,M02,8.0395
2951,2951,M02-Session1-headMic-0024,TROUBLE,/content/downloads/Torgo/M02/Session1/wav_headMic/0024.wav,M02,2.6375
2952,2952,M02-Session1-headMic-0025,CHAIR,/content/downloads/Torgo/M02/Session1/wav_headMic/0025.wav,M02,2.842625
2953,2953,M02-Session1-headMic-0026,RAID,/content/downloads/Torgo/M02/Session1/wav_headMic/0026.wav,M02,2.832875
2954,2954,M02-Session1-headMic-0027,THE,/content/downloads/Torgo/M02/Session1/wav_headMic/0027.wav,M02,3.15525
2955,2955,M02-Session1-headMic-0028,GADGET,/content/downloads/Torgo/M02/Session1/wav_headMic/0028.wav,M02,2.1588125
2956,2956,M02-Session1-headMic-0029,ONE,/content/downloads/Torgo/M02/Session1/wav_headMic/0029.wav,M02,2.0904375
2957,2957,M02-Session1-headMic-0030,TORN,/content/downloads/Torgo/M02/Session1/wav_headMic/0030.wav,M02,2.4714375
2958,2958,M02-Session1-headMic-0031,GO,/content/downloads/Torgo/M02/Session1/wav_headMic/0031.wav,M02,2.5105
2959,2959,M02-Session1-headMic-0032,SWARM,/content/downloads/Torgo/M02/Session1/wav_headMic/0032.wav,M02,2.9696875
2960,2960,M02-Session1-headMic-0033,SHARE,/content/downloads/Torgo/M02/Session1/wav_headMic/0033.wav,M02,2.6375
2961,2961,M02-Session1-headMic-0034,GIVING THOSE WHO OBSERVE HIM A PRONOUNCED FEELING OF THE UTMOST RESPECT,/content/downloads/Torgo/M02/Session1/wav_headMic/0034.wav,M02,12.9238125
2962,2962,M02-Session1-headMic-0035,I CAN,/content/downloads/Torgo/M02/Session1/wav_headMic/0035.wav,M02,5.050375
2963,2963,M02-Session1-headMic-0036,I CAN READ,/content/downloads/Torgo/M02/Session1/wav_headMic/0036.wav,M02,3.1356875
2964,2964,M02-Session1-headMic-0038,FEET,/content/downloads/Torgo/M02/Session1/wav_headMic/0038.wav,M02,2.0123125
2965,2965,M02-Session1-headMic-0039,STICKS,/content/downloads/Torgo/M02/Session1/wav_headMic/0039.wav,M02,2.549625
2966,2966,M02-Session1-headMic-0040,RATE,/content/downloads/Torgo/M02/Session1/wav_headMic/0040.wav,M02,1.797375
2967,2967,M02-Session1-headMic-0041,KNEW,/content/downloads/Torgo/M02/Session1/wav_headMic/0041.wav,M02,1.9634375
2968,2968,M02-Session1-headMic-0042,TIP,/content/downloads/Torgo/M02/Session1/wav_headMic/0042.wav,M02,1.8365
2969,2969,M02-Session1-headMic-0043,KNOW,/content/downloads/Torgo/M02/Session1/wav_headMic/0043.wav,M02,2.432375
2970,2970,M02-Session1-headMic-0044,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT,/content/downloads/Torgo/M02/Session1/wav_headMic/0044.wav,M02,10.1201875
2971,2971,M02-Session1-headMic-0045,YES,/content/downloads/Torgo/M02/Session1/wav_headMic/0045.wav,M02,3.165
2972,2972,M02-Session1-headMic-0047,STORE,/content/downloads/Torgo/M02/Session1/wav_headMic/0047.wav,M02,2.9208125
2973,2973,M02-Session1-headMic-0048,CHAIR,/content/downloads/Torgo/M02/Session1/wav_headMic/0048.wav,M02,1.904875
2974,2974,M02-Session1-headMic-0049,SWARM,/content/downloads/Torgo/M02/Session1/wav_headMic/0049.wav,M02,2.4030625
2975,2975,M02-Session1-headMic-0051,BAT,/content/downloads/Torgo/M02/Session1/wav_headMic/0051.wav,M02,2.22725
2976,2976,M02-Session1-headMic-0053,STUBBLE,/content/downloads/Torgo/M02/Session1/wav_headMic/0053.wav,M02,3.66325
2977,2977,M02-Session1-headMic-0054,TRAIT,/content/downloads/Torgo/M02/Session1/wav_headMic/0054.wav,M02,2.295625
2978,2978,M02-Session1-headMic-0055,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR,/content/downloads/Torgo/M02/Session1/wav_headMic/0055.wav,M02,9.5340625
2979,2979,M02-Session1-headMic-0056,HORN,/content/downloads/Torgo/M02/Session1/wav_headMic/0056.wav,M02,3.4355625
2980,2980,M02-Session1-headMic-0058,SHEET,/content/downloads/Torgo/M02/Session1/wav_headMic/0058.wav,M02,2.4898125
2981,2981,M02-Session1-headMic-0059,BETA,/content/downloads/Torgo/M02/Session1/wav_headMic/0059.wav,M02,2.7793125
2982,2982,M02-Session1-headMic-0060,SLIP,/content/downloads/Torgo/M02/Session1/wav_headMic/0060.wav,M02,3.1075
2983,2983,M02-Session1-headMic-0061,BEAT,/content/downloads/Torgo/M02/Session1/wav_headMic/0061.wav,M02,3.242625
2984,2984,M02-Session1-headMic-0062,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,/content/downloads/Torgo/M02/Session1/wav_headMic/0062.wav,M02,14.0898125
2985,2985,M02-Session1-headMic-0063,CAR,/content/downloads/Torgo/M02/Session1/wav_headMic/0063.wav,M02,2.4705625
2986,2986,M02-Session1-headMic-0064,KNEE,/content/downloads/Torgo/M02/Session1/wav_headMic/0064.wav,M02,2.64425
2987,2987,M02-Session1-headMic-0065,NO,/content/downloads/Torgo/M02/Session1/wav_headMic/0065.wav,M02,2.2389375
2988,2988,M02-Session1-headMic-0066,YET HE STILL THINKS AS SWIFTLY AS EVER,/content/downloads/Torgo/M02/Session1/wav_headMic/0066.wav,M02,7.6046875
2989,2989,M02-Session1-headMic-0067,USUALLY MINUS SEVERAL BUTTONS,/content/downloads/Torgo/M02/Session1/wav_headMic/0067.wav,M02,5.5394375
2990,2990,M02-Session1-headMic-0068,FLOOR,/content/downloads/Torgo/M02/Session1/wav_headMic/0068.wav,M02,2.54775
2991,2991,M02-Session1-headMic-0069,TRAIN,/content/downloads/Torgo/M02/Session1/wav_headMic/0069.wav,M02,2.83725
2992,2992,M02-Session1-headMic-0070,WEED,/content/downloads/Torgo/M02/Session1/wav_headMic/0070.wav,M02,1.8915
2993,2993,M02-Session1-headMic-0071,WE HAVE OFTEN URGED HIM TO WALK MORE AND SMOKE LESS,/content/downloads/Torgo/M02/Session1/wav_headMic/0071.wav,M02,8.5890625
2994,2994,M02-Session1-headMic-0072,LEFT,/content/downloads/Torgo/M02/Session1/wav_headMic/0072.wav,M02,1.6405625
2995,2995,M02-Session1-headMic-0073,BORN,/content/downloads/Torgo/M02/Session1/wav_headMic/0073.wav,M02,3.011
2996,2996,M02-Session1-headMic-0074,BEAT,/content/downloads/Torgo/M02/Session1/wav_headMic/0074.wav,M02,2.2389375
2997,2997,M02-Session1-headMic-0075,KNEW,/content/downloads/Torgo/M02/Session1/wav_headMic/0075.wav,M02,2.200375
2998,2998,M02-Session1-headMic-0076,RIGHT,/content/downloads/Torgo/M02/Session1/wav_headMic/0076.wav,M02,2.0459375
2999,2999,M02-Session1-headMic-0077,RANGE,/content/downloads/Torgo/M02/Session1/wav_headMic/0077.wav,M02,2.509125
3000,3000,M02-Session1-headMic-0078,SIP,/content/downloads/Torgo/M02/Session1/wav_headMic/0078.wav,M02,2.219625
3001,3001,M02-Session1-headMic-0079,STICK,/content/downloads/Torgo/M02/Session1/wav_headMic/0079.wav,M02,2.3740625
3002,3002,M02-Session1-headMic-0080,HE SLOWLY TAKES A SHORT WALK IN THE OPEN AIR EACH DAY,/content/downloads/Torgo/M02/Session1/wav_headMic/0080.wav,M02,9.82425
3003,3003,M02-Session1-headMic-0081,STORM,/content/downloads/Torgo/M02/Session1/wav_headMic/0081.wav,M02,2.8565625
3004,3004,M02-Session1-headMic-0083,DOUBLE,/content/downloads/Torgo/M02/Session1/wav_headMic/0083.wav,M02,2.296875
3005,3005,M02-Session1-headMic-0084,DOWN,/content/downloads/Torgo/M02/Session1/wav_headMic/0084.wav,M02,2.35475
3006,3006,M02-Session1-headMic-0085,FEE,/content/downloads/Torgo/M02/Session1/wav_headMic/0085.wav,M02,2.4705625
3007,3007,M02-Session1-headMic-0086,GLOW,/content/downloads/Torgo/M02/Session1/wav_headMic/0086.wav,M02,1.930125
3008,3008,M02-Session1-headMic-0087,FORM,/content/downloads/Torgo/M02/Session1/wav_headMic/0087.wav,M02,2.64425
3009,3009,M02-Session1-headMic-0088,WARM,/content/downloads/Torgo/M02/Session1/wav_headMic/0088.wav,M02,2.0073125
3010,3010,M02-Session1-headMic-0089,RAVE,/content/downloads/Torgo/M02/Session1/wav_headMic/0089.wav,M02,2.7021875
3011,3011,M02-Session1-headMic-0090,WARM,/content/downloads/Torgo/M02/Session1/wav_headMic/0090.wav,M02,2.2775625
3012,3012,M02-Session1-headMic-0091,SIP,/content/downloads/Torgo/M02/Session1/wav_headMic/0091.wav,M02,2.4319375
3013,3013,M02-Session1-headMic-0092,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN,/content/downloads/Torgo/M02/Session1/wav_headMic/0092.wav,M02,11.638625
3014,3014,M02-Session1-headMic-0093,DUG,/content/downloads/Torgo/M02/Session1/wav_headMic/0093.wav,M02,1.96875
3015,3015,M02-Session1-headMic-0094,STORM,/content/downloads/Torgo/M02/Session1/wav_headMic/0094.wav,M02,2.4319375
3016,3016,M02-Session1-headMic-0095,MEAT,/content/downloads/Torgo/M02/Session1/wav_headMic/0095.wav,M02,1.795
3017,3017,M02-Session1-headMic-0096,SWORE,/content/downloads/Torgo/M02/Session1/wav_headMic/0096.wav,M02,2.972375
3018,3018,M02-Session1-headMic-0097,UP,/content/downloads/Torgo/M02/Session1/wav_headMic/0097.wav,M02,1.851875
3019,3019,M02-Session1-headMic-0098,A LONG FLOWING BEARD CLINGS TO HIS CHIN,/content/downloads/Torgo/M02/Session1/wav_headMic/0098.wav,M02,9.2034375
3020,3020,M02-Session1-headMic-0099,DARK,/content/downloads/Torgo/M02/Session1/wav_headMic/0099.wav,M02,4.0685625
3021,3021,M02-Session1-headMic-0100,RAKE,/content/downloads/Torgo/M02/Session1/wav_headMic/0100.wav,M02,2.834
3022,3022,M02-Session1-headMic-0101,RACE,/content/downloads/Torgo/M02/Session1/wav_headMic/0101.wav,M02,2.02025
3023,3023,M02-Session1-headMic-0102,AIR,/content/downloads/Torgo/M02/Session1/wav_headMic/0102.wav,M02,3.0865625
3024,3024,M02-Session1-headMic-0103,I CAN READ,/content/downloads/Torgo/M02/Session1/wav_headMic/0103.wav,M02,5.2470625
3025,3025,M02-Session1-headMic-0104,AIR,/content/downloads/Torgo/M02/Session1/wav_headMic/0104.wav,M02,2.1325
3026,3026,M02-Session1-headMic-0105,JACKET,/content/downloads/Torgo/M02/Session1/wav_headMic/0105.wav,M02,2.8620625
3027,3027,M02-Session1-headMic-0106,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT,/content/downloads/Torgo/M02/Session1/wav_headMic/0106.wav,M02,8.1371875
3028,3028,M02-Session1-headMic-0107,RAGE,/content/downloads/Torgo/M02/Session1/wav_headMic/0107.wav,M02,2.665625
3029,3029,M02-Session1-headMic-0108,HAIR,/content/downloads/Torgo/M02/Session1/wav_headMic/0108.wav,M02,2.357
3030,3030,M02-Session1-headMic-0109,BUG,/content/downloads/Torgo/M02/Session1/wav_headMic/0109.wav,M02,2.357
3031,3031,M02-Session1-headMic-0110,FOR,/content/downloads/Torgo/M02/Session1/wav_headMic/0110.wav,M02,2.3289375
3032,3032,M02-Session1-headMic-0111,GOAT,/content/downloads/Torgo/M02/Session1/wav_headMic/0111.wav,M02,2.8620625
3033,3033,M02-Session1-headMic-0112,JAGGED,/content/downloads/Torgo/M02/Session1/wav_headMic/0112.wav,M02,3.2548125
3034,3034,M02-Session1-headMic-0113,CORN,/content/downloads/Torgo/M02/Session1/wav_headMic/0113.wav,M02,2.665625
3035,3035,M02-Session1-headMic-0114,SPARK,/content/downloads/Torgo/M02/Session1/wav_headMic/0114.wav,M02,2.6095625
3036,3036,M02-Session1-headMic-0115,EXCEPT IN THE WINTER WHEN THE OOZE OR SNOW OR ICE PREVENTS,/content/downloads/Torgo/M02/Session1/wav_headMic/0115.wav,M02,13.692875
3037,3037,M02-Session1-headMic-0116,FEED,/content/downloads/Torgo/M02/Session1/wav_headMic/0116.wav,M02,2.8900625
3038,3038,M02-Session1-headMic-0117,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG,/content/downloads/Torgo/M02/Session1/wav_headMic/0117.wav,M02,8.67025
3039,3039,M02-Session1-headMic-0118,BUT HE ALWAYS ANSWERS BANANA OIL,/content/downloads/Torgo/M02/Session1/wav_headMic/0118.wav,M02,8.137125
3040,3040,M02-Session1-headMic-0119,TWO,/content/downloads/Torgo/M02/Session1/wav_headMic/0119.wav,M02,1.711625
3041,3041,M02-Session1-headMic-0120,TRADE,/content/downloads/Torgo/M02/Session1/wav_headMic/0120.wav,M02,2.3569375
3042,3042,M02-Session1-headMic-0121,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER,/content/downloads/Torgo/M02/Session1/wav_headMic/0121.wav,M02,6.4255625
3043,3043,M02-Session1-headMic-0122,TRACE,/content/downloads/Torgo/M02/Session1/wav_headMic/0122.wav,M02,2.6095
3044,3044,M02-Session1-headMic-0123,CYCLE,/content/downloads/Torgo/M02/Session1/wav_headMic/0123.wav,M02,2.7498125
3045,3045,M02-Session1-headMic-0124,ERROR,/content/downloads/Torgo/M02/Session1/wav_headMic/0124.wav,M02,2.72175
3046,3046,M02-Session1-headMic-0125,OF,/content/downloads/Torgo/M02/Session1/wav_headMic/0125.wav,M02,2.1044375
3047,3047,M02-Session1-headMic-0126,I JUST TRY TO DO MY BEST,/content/downloads/Torgo/M02/Session1/wav_headMic/0126.wav,M02,5.1068125
3048,3048,M02-Session1-headMic-0127,BOTH FIGURES WOULD GO HIGHER IN LATER YEARS,/content/downloads/Torgo/M02/Session1/wav_headMic/0127.wav,M02,6.706125
3049,3049,M02-Session1-headMic-0128,MENU,/content/downloads/Torgo/M02/Session1/wav_headMic/0128.wav,M02,4.096625
3050,3050,M02-Session1-headMic-0129,SIDE,/content/downloads/Torgo/M02/Session1/wav_headMic/0129.wav,M02,2.97425
3051,3051,M02-Session1-headMic-0130,I TRIED TO TELL PEOPLE IN THE COMMUNITY,/content/downloads/Torgo/M02/Session1/wav_headMic/0130.wav,M02,6.28525
3052,3052,M02-Session1-headMic-0131,SIGH,/content/downloads/Torgo/M02/Session1/wav_headMic/0131.wav,M02,2.6375625
3053,3053,M02-Session1-headMic-0132,LOOP,/content/downloads/Torgo/M02/Session1/wav_headMic/0132.wav,M02,3.0584375
3054,3054,M02-Session1-headMic-0133,HERE,/content/downloads/Torgo/M02/Session1/wav_headMic/0133.wav,M02,2.4973125
3055,3055,M02-Session1-headMic-0134,AREA,/content/downloads/Torgo/M02/Session1/wav_headMic/0134.wav,M02,2.665625
3056,3056,M02-Session1-headMic-0135,WHY YELL OR WORRY OVER SILLY ITEMS,/content/downloads/Torgo/M02/Session1/wav_headMic/0135.wav,M02,7.46375
3057,3057,M02-Session1-headMic-0136,HEAR,/content/downloads/Torgo/M02/Session1/wav_headMic/0136.wav,M02,2.665625
3058,3058,M02-Session1-headMic-0137,EVERYTHING WENT REAL SMOOTH THE SHERIFF SAID,/content/downloads/Torgo/M02/Session1/wav_headMic/0137.wav,M02,8.838625
3059,3059,M02-Session1-headMic-0138,ATE,/content/downloads/Torgo/M02/Session1/wav_headMic/0138.wav,M02,2.1325
3060,3060,M02-Session1-headMic-0139,WRITE,/content/downloads/Torgo/M02/Session1/wav_headMic/0139.wav,M02,2.8900625
3061,3061,M02-Session1-headMic-0140,HATE,/content/downloads/Torgo/M02/Session1/wav_headMic/0140.wav,M02,2.7778125
3062,3062,M02-Session1-headMic-0141,THIS WAS EASY FOR US,/content/downloads/Torgo/M02/Session1/wav_headMic/0141.wav,M02,4.0125
3063,3063,M02-Session1-headMic-0142,WHOOP,/content/downloads/Torgo/M02/Session1/wav_headMic/0142.wav,M02,2.665625
3064,3064,M02-Session1-headMic-0143,NO,/content/downloads/Torgo/M02/Session1/wav_headMic/0143.wav,M02,2.5253125
3065,3065,M02-Session1-headMic-0144,DROP,/content/downloads/Torgo/M02/Session1/wav_headMic/0144.wav,M02,2.4130625
3066,3066,M02-Session1-headMic-0145,DROOP,/content/downloads/Torgo/M02/Session1/wav_headMic/0145.wav,M02,2.4691875
3067,3067,M02-Session1-headMic-0146,SLIP,/content/downloads/Torgo/M02/Session1/wav_headMic/0146.wav,M02,2.2166875
3068,3068,M02-Session1-headMic-0147,SWAY,/content/downloads/Torgo/M02/Session1/wav_headMic/0147.wav,M02,3.030375
3069,3069,M02-Session1-headMic-0148,SHOUT,/content/downloads/Torgo/M02/Session1/wav_headMic/0148.wav,M02,2.27275
3070,3070,M02-Session1-headMic-0149,SHOOT,/content/downloads/Torgo/M02/Session1/wav_headMic/0149.wav,M02,1.936125
3071,3071,M02-Session1-headMic-0150,ARE YOUR GRADES HIGHER OR LOWER THAN NANCY'S,/content/downloads/Torgo/M02/Session1/wav_headMic/0150.wav,M02,7.46375
3072,3072,M02-Session1-headMic-0151,FRUIT,/content/downloads/Torgo/M02/Session1/wav_headMic/0151.wav,M02,1.729
3073,3073,M02-Session1-headMic-0152,YOU'D BE BETTER OFF TAKING A COLD SHOWER,/content/downloads/Torgo/M02/Session1/wav_headMic/0152.wav,M02,7.2465
3074,3074,M02-Session1-headMic-0154,THE ISLANDS ARE SPARSELY POPULATED,/content/downloads/Torgo/M02/Session1/wav_headMic/0154.wav,M02,7.7041875
3075,3075,M02-Session1-headMic-0155,KNOT,/content/downloads/Torgo/M02/Session1/wav_headMic/0155.wav,M02,2.16125
3076,3076,M02-Session1-headMic-0156,POT,/content/downloads/Torgo/M02/Session1/wav_headMic/0156.wav,M02,2.4409375
3077,3077,M02-Session1-headMic-0157,BOOT,/content/downloads/Torgo/M02/Session1/wav_headMic/0157.wav,M02,2.6951875
3078,3078,M02-Session1-headMic-0158,THREE,/content/downloads/Torgo/M02/Session1/wav_headMic/0158.wav,M02,2.542625
3079,3079,M02-Session1-headMic-0159,PLAY,/content/downloads/Torgo/M02/Session1/wav_headMic/0159.wav,M02,1.551
3080,3080,M02-Session1-headMic-0160,SPRINKLE,/content/downloads/Torgo/M02/Session1/wav_headMic/0160.wav,M02,2.7460625
3081,3081,M02-Session1-headMic-0161,MUT,/content/downloads/Torgo/M02/Session1/wav_headMic/0161.wav,M02,1.9578125
3082,3082,M02-Session1-headMic-0162,WERE,/content/downloads/Torgo/M02/Session1/wav_headMic/0162.wav,M02,2.5171875
3083,3083,M02-Session1-headMic-0163,WE'RE,/content/downloads/Torgo/M02/Session1/wav_headMic/0163.wav,M02,2.3646875
3084,3084,M02-Session1-headMic-0164,DOT,/content/downloads/Torgo/M02/Session1/wav_headMic/0164.wav,M02,2.4409375
3085,3085,M02-Session1-headMic-0165,SUIT,/content/downloads/Torgo/M02/Session1/wav_headMic/0165.wav,M02,2.110375
3086,3086,M02-Session1-headMic-0166,SINGLE,/content/downloads/Torgo/M02/Session1/wav_headMic/0166.wav,M02,2.212125
3087,3087,M02-Session1-headMic-0167,PAD,/content/downloads/Torgo/M02/Session1/wav_headMic/0167.wav,M02,2.4663125
3088,3088,M02-Session1-headMic-0168,IF YOU DESTROY CONFIDENCE IN BANKS YOU DO SOMETHING TO THE ECONOMY HE SAID,/content/downloads/Torgo/M02/Session1/wav_headMic/0168.wav,M02,12.586
3089,3089,M02-Session1-headMic-0169,ALL THE BIG BASEBALL PLAYERS GET TRADED,/content/downloads/Torgo/M02/Session1/wav_headMic/0169.wav,M02,6.941375
3090,3090,M02-Session1-headMic-0170,PAY,/content/downloads/Torgo/M02/Session1/wav_headMic/0170.wav,M02,2.288375
3091,3091,M02-Session1-headMic-0171,CHEER,/content/downloads/Torgo/M02/Session1/wav_headMic/0171.wav,M02,2.4663125
3092,3092,M02-Session1-headMic-0172,I CAN PLAY THIS WEEKEND,/content/downloads/Torgo/M02/Session1/wav_headMic/0172.wav,M02,6.509125
3093,3093,M02-Session1-headMic-0173,I FEEL I CAN PLAY THIS WEEKEND,/content/downloads/Torgo/M02/Session1/wav_headMic/0173.wav,M02,4.5004375
3094,3094,M02-Session1-headMic-0174,THEY CARRIED ME OFF ON THE STRETCHER,/content/downloads/Torgo/M02/Session1/wav_headMic/0174.wav,M02,4.9835625
3095,3095,M02-Session1-headMic-0175,WRITE,/content/downloads/Torgo/M02/Session1/wav_headMic/0175.wav,M02,2.3138125
3096,3096,M02-Session1-headMic-0176,WILL ROBIN WEAR A YELLOW LILY,/content/downloads/Torgo/M02/Session1/wav_headMic/0176.wav,M02,5.5175
3097,3097,M02-Session1-headMic-0177,WITCH,/content/downloads/Torgo/M02/Session1/wav_headMic/0177.wav,M02,1.957875
3098,3098,M02-Session1-headMic-0178,SHEAR,/content/downloads/Torgo/M02/Session1/wav_headMic/0178.wav,M02,2.1866875
3099,3099,M02-Session1-headMic-0179,NEAR,/content/downloads/Torgo/M02/Session1/wav_headMic/0179.wav,M02,2.4409375
3100,3100,M02-Session1-headMic-0180,STEER,/content/downloads/Torgo/M02/Session1/wav_headMic/0180.wav,M02,2.0595
3101,3101,M02-Session1-headMic-0181,BAD,/content/downloads/Torgo/M02/Session1/wav_headMic/0181.wav,M02,2.364625
3102,3102,M02-Session1-headMic-0182,GALORE,/content/downloads/Torgo/M02/Session1/wav_headMic/0182.wav,M02,2.5935
3103,3103,M02-Session1-headMic-0183,BRIGHT SUNSHINE SHIMMERS ON THE OCEAN,/content/downloads/Torgo/M02/Session1/wav_headMic/0183.wav,M02,6.56
3104,3104,M02-Session1-headMic-0184,WE GATHERED SHELLS ON THE BEACH,/content/downloads/Torgo/M02/Session1/wav_headMic/0184.wav,M02,4.93275
3105,3105,M02-Session1-headMic-0185,HE WILL ALLOW A RARE LIE,/content/downloads/Torgo/M02/Session1/wav_headMic/0185.wav,M02,5.034375
3106,3106,M02-Session1-headMic-0186,CHARLIE,/content/downloads/Torgo/M02/Session1/wav_headMic/0186.wav,M02,2.6189375
3107,3107,M02-Session1-headMic-0187,WISH,/content/downloads/Torgo/M02/Session1/wav_headMic/0187.wav,M02,2.5680625
3108,3108,M02-Session1-headMic-0188,ATE,/content/downloads/Torgo/M02/Session1/wav_headMic/0188.wav,M02,2.4409375
3109,3109,M02-Session1-headMic-0189,LIGHT,/content/downloads/Torgo/M02/Session1/wav_headMic/0189.wav,M02,2.288375
3110,3110,M02-Session1-headMic-0190,KNEW,/content/downloads/Torgo/M02/Session1/wav_headMic/0190.wav,M02,2.6189375
3111,3111,M02-Session1-headMic-0191,TIE,/content/downloads/Torgo/M02/Session1/wav_headMic/0191.wav,M02,2.618875
3112,3112,M02-Session1-headMic-0192,THROUGH,/content/downloads/Torgo/M02/Session1/wav_headMic/0192.wav,M02,2.0849375
3113,3113,M02-Session1-headMic-0193,THOUGH,/content/downloads/Torgo/M02/Session1/wav_headMic/0193.wav,M02,1.3730625
